Topic,Sentiment,Tweet
twitter,irrelevant,"#Twitter se tarda para cambiar de avatar .-"
twitter,irrelevant,"lo mejor del #twitter es que ahora ya puedes darle el #pesame a tus #artistas desde tu celularrrrrrr!! #sarcasmo"
twitter,irrelevant,"Bueno... Ma\u00f1ana Es Un D\u00eda Largo Y Agitado ;) #TWITTER OF"
twitter,irrelevant,"#LaAficion al #Twitter es #Perjudicial para la #SaludMental  . Jaja #SiSe\u00f1or @JunsCastro! #Hablamos! #Chao jaja #DileaTuMenteQueDescance..."
twitter,irrelevant,"RT @juancamilo890: @Marbelle30 ...Esta familia de #twitter cada vez crece mas y mas r\u00e1pidamente estas en 71.406 seguidores y estoy segur ..."
twitter,irrelevant,"#Twitter Jogo de Brasil x Argentina em Guadalajara \u00e9 destaque no Twitter - Terra Brasil http://t.co/8kak5aO7"
twitter,irrelevant,"hahaha los zombies qe usan #twitter cmo chat sn zombienpndejs...hahahahhaha"
twitter,irrelevant,"""RT @Xuuxinha_: o #twitter pedi : no que esta pensando agora ? se fosse pra mim s\u00f3 falar isso"
twitter,irrelevant,"""Querida @mam\u00e1"
twitter,irrelevant,"Ahora el #Facebook Imita al #Msn y #Twitter :/"
twitter,irrelevant,"#GoodNightPeople Hasta M\u00f1n #Twitter :B"
twitter,irrelevant,"Somos 2 Intao @DehTavares que tem o #Twitter #HAHA"
twitter,irrelevant,"Acaso #twitter muestra la mayor parte de lo que pensamos???"
twitter,irrelevant,"Disculpame #twitter te e tenido algo avandonado este dia"
twitter,irrelevant,"pues esto fue todo por hoy! ;D bye #FB sigo un rato m\u00e1s por #twitter"
twitter,irrelevant,"#twitter Off a dormir para no pensar en ti!"
twitter,irrelevant,"Ya tengo sue\u00f1o y ma\u00f1ana madrugo DDD: #HastaMa\u00f1ana #TweetOff Pstd: #Twitter produce #insomnio y es tan #Pocesivo e.e #bye !! #siguemeytesigo"
twitter,irrelevant,"""@ayrontrompete Beleza. Mande mesmo por DM "
twitter,irrelevant,"@elias_elegantes voltoo a gosta do #TWITTER ?"
twitter,irrelevant,"Si eso pasa cierro mi cuenta de #twitter! D':"
twitter,irrelevant,"hahahhaha\u00b4 no puedo usar el #twitter por laa compuu"
twitter,irrelevant,"Tengo lo que a mi me basta para ser feliz #(8) #twitter OFF"
twitter,irrelevant,"#Camilokas #Valelokas #Twitter@s y mi #LalyLoka Hasta ma\u00f1ana! Qe tengan lindos! Son increibles! LQM!! Mil bss =)"
twitter,irrelevant,"@AndhixD yaaa hehhe q habras echo toda la tardee mmm no no maaal maaal! Haha oye algo le pasa a mi #twitter \u2639"
twitter,negative,"deberia de ponerme a leer un libro en lugar de estar perdiendo el tiempo en #fb y #twitter :("
twitter,irrelevant,"God morgon #Sverige och #Twitter !"
twitter,irrelevant,"Cualquier contenido en #twitter con palabras u oraciones soez el propietario no se hace responsable por da\u00f1os a la moral d c/quien! #hedicho"
twitter,irrelevant,"Buenas noches a todos :) #twitter off"
twitter,irrelevant,"@nelsonfenc recupere el #twitter para mi #iPODzombi!! #EpicWin de nuevo!!! ;-)"
twitter,irrelevant,"Quem n\u00e3o tem um #TWITTER que atire a primeira pedra!"
twitter,irrelevant,"@hiarly iae meu brother .. min siga ae no #twitter .. ta lembrado de min n\u00e9 ?"
twitter,irrelevant,"""Justo cuando aprendes a usar Twitter"
twitter,irrelevant,"el #twitter es demasiado adictivo $:"
twitter,irrelevant,"Use o Twitter Profissionalmente! ~ Dicas E-Commerce e Renda Extra!: http://t.co/k6yAfacy #Twitter #Blog #Ecommerce #Brasil #Marketing"
twitter,irrelevant,"@ferisykes por fi te encuentro en #Twitter :DD"
twitter,irrelevant,"""#Twitter"
twitter,irrelevant,"RT @JuanJimenez_V: Tan linda #MiN' me arreglo el #Twitter de nuevoooo!! \u2665"
twitter,irrelevant,"#twitter off buenas noches:$"
twitter,irrelevant,"""##FB & ##Twitter ##Off! Buenas Nochees(:\nEspero verte en mis sue\u00f1os...\nNaah"
twitter,negative,"""coz of fb buyin snaptu. u guys suck. come on #twitter"
twitter,irrelevant,"Los Dias Que Entre a #Twitter Pondre Siempre Tweets! Para el Ser Que Mas Amo ! Es Que Es Lo Mas Bonito De Mi Vida y Tierno #TeAmoMamita!"
twitter,irrelevant,"""alejado de #twitter y #facebook mi vida esta vacia"
twitter,irrelevant,"""\u00b7Bueno \""""\""""#twitter #OoF q paSen Buenas nOChe...!! @rubioCoTiZe #Acuerdese ya tah buenOh haha xD"""
twitter,irrelevant,"Tan linda #MiN' me arreglo el #Twitter de nuevoooo!! \u2665"
twitter,irrelevant,"RT @SaeldesN: @AndeersonF_ \u00e8 N\u00f3is Indicar eu ai no teu #twitter Pra Galera Seguir Pode Ser ' ?"
twitter,irrelevant,"""@Angelina_adr Se que Utiliza m\u00e1s Pin que #Twitter & que #Facebook"
twitter,irrelevant,"@AndeersonF_ \u00e8 N\u00f3is Indicar eu ai no teu #twitter Pra Galera Seguir Pode Ser ' ?"
twitter,irrelevant,"@adictoTR solo pajas escribis en el #Twitter va jejee"
twitter,positive,"Est\u00e1n de flojera los topic tender en #twitter"
twitter,irrelevant,"Porra mo0 cara que nao entro no #TWITTER mais um Salve pra vc's e amanha tem mais flllws pra quem fika  bora laah pra quem vai ksoaksopk"
twitter,irrelevant,"Google Apps Coming To Google+ \u2018Within Days\u2019; Company Taking A \u2018Cautious Approach\u2019 To APIs http://t.co/1rgAI0RH #twitter"
twitter,irrelevant,"@8_ivonne @1_Ddanille  ahhahahaha noceee asaber porq me llamo y digo ke me cnectara a #twitter pero niiiiii cntestaaaa-!!!"
twitter,irrelevant,"#Facebook y #Twitter me volver\u00e1n loco! :$!"
twitter,irrelevant,"""@Andrees_ramos Jajajajaja ya se que etsamos en #Twitter baboso pero yo lo vi en FB"
twitter,irrelevant,"Ala tengo a #twitter asi o mas abandonado :$"
twitter,irrelevant,"RT @Azizshalan: \u062a\u0648\u064a\u062a\u0631: \u0642\u0631\u064a\u0628\u0627\u064b \u0628\u0625\u0645\u0643\u0627\u0646 \u0627\u064a \u0645\u0633\u062a\u062e\u062f\u0645 \u0627\u0644\u0631\u062c\u0648\u0639 \u0644\u062a\u063a\u0631\u064a\u062f\u0627\u062a\u0629 \u0627\u0644\u0642\u062f\u064a\u0645\u0629 \u0648\u0627\u0644\u0631\u0633\u0627\u0626\u0644 \u0627\u0644\u062e\u0627\u0635\u0629 \u0627\u064a\u0636\u0627\u064b \n\n#GoodNews\n #Twitter"
twitter,irrelevant,"@adrianosabino2 Maagiina amoor! Tavaa #Off esses diias akii noo #Twitter meesmoo! fiica triste cmg naaum taa?"
twitter,irrelevant,"Un generador de part\u00edculas subatomicas marca Acme es mas divertido que ver a una mosca dormir... #hedicho #Twitter #Off"
twitter,irrelevant,"""#twitter casi no te pelo"
twitter,irrelevant,"@DesirePoulain Ya vi que si le entendiste al #Twitter :D"
twitter,irrelevant,"RT @Yonopienso_: RT @Anyelius12: RT @Yonopienso_: RT @Yvandavid: Que lo mataron por #Twitter ya RT @Yonopienso_: \u00bfQue le paso a Osmel?xD."
twitter,irrelevant,"RT @Anyelius12: RT @Yonopienso_: RT @Yvandavid: Que lo mataron por #Twitter ya RT @Yonopienso_: \u00bfQue le paso a Osmel?xD."
twitter,irrelevant,"@Unipamplona las clases empiezan el 24 de octubre ?... Espefifiquen en los 140caracteres del #twitter no coloquen enlaces que no abren.."
twitter,irrelevant,"""@raellenkoga_ kk "
twitter,irrelevant,"Los 10 nuevos mandamientos de #Twitter http://t.co/1B8iNhTV @entrebits_com"
twitter,irrelevant,"#ooff #TWITTER     NOS VEMOS"
twitter,irrelevant,"@JonathanGodin Je crois que #Twitter devra ajuster ces petit probl\u00e8mes d\u00e9sagr\u00e9able !"
twitter,irrelevant,"#Fcbk empieza a agregar nuevas aplicaciones volviendose cada vez mas obsoleto y aburrido... #Twitter es mejor que #fcbk #hedicho #jum"
twitter,irrelevant,"jajajaja ;)  ps q mas se hace En #Twitter @PilarGarciaM"
twitter,irrelevant,"""Ma\u00f1ana entro hasta las 9:30 as\u00ed q quiero dsvelarme"
twitter,irrelevant,"De regreso al mundo #Twitter"
twitter,irrelevant,"Se dieron cuenta que si ponen la T de #Twitter dada vuelta queda la F de #Facebook?"
twitter,irrelevant,"Vou Dormir . Boa Noite Galera Do #Twitter E Do #Facebook"
twitter,irrelevant,"RT @IsmaelitoDrums: VolviiendoO Ah #Twitter .! haha Diios Les Bendiiga"
twitter,irrelevant,"""@TebanRk @criszambrano23 o\u00ed a estos menes ome"
twitter,irrelevant,"""HAHAHA"
twitter,negative,"Bienvenida a #twitter @adyalessio asi q @christianstraw @afetati @Zul3Rivera den #Follow please!! X q hubo un error d dedo hace un rato!!"
twitter,irrelevant,"YO SOY LO MAS CABRON QUE HA NACIDO EN #TWITTER .. QUIEN ES TWITTERO ANTIGUO LO SABE DESDE NOVIEMBRE DEL 2010"
twitter,irrelevant,"probando la videollamada en facebook......buenooooo en esto si le ganaron a #Twitter........"
twitter,irrelevant,"@IrinaAlfonzo por eso siempre he dicho! El #FB es para q todos vean lo q haces y chismeen y el #Twitter es mas #informativo"
twitter,irrelevant,"me encanta la pareja de @lari_riquelme en el #bailando2011! pasame su #twitter!"
twitter,irrelevant,"#yoconfieso que llevo 2 dias fuera de #twitter y mi vida no ha sido la misma. Los extran\u00e9 \ue403"
twitter,irrelevant,"RT @CarsiMeister: Lite para que sirve despues de todo si tengo a #Twitter"
twitter,irrelevant,"Na real vou sair do #Twitter!!"
twitter,irrelevant,"Ta medio tela hoy el #twitter #twitteroff & goodnight 4 everyone!"
twitter,irrelevant,"#Twitter off mii voii..!!"
twitter,irrelevant,"Lite para que sirve despues de todo si tengo a #Twitter"
twitter,irrelevant,"VolviiendoO Ah #Twitter .! haha Diios Les Bendiiga"
twitter,irrelevant,"S\u00f3 ttem eeu aqui no #TWITTER ? '--"
twitter,irrelevant,"""@JorgeHillcoat Hola Jorge"
twitter,irrelevant,"""Bueno"
twitter,irrelevant,"Saalee puee iaa me voi salee  #twitter asta ma\u00f1ana"
twitter,irrelevant,"""jajajajaja PTM!! Gigo"
twitter,irrelevant,"Saaindo aqq ;*   boa noite #twitter !"
twitter,irrelevant,"@Alx2495 jaja y entons que quieres que te explique del #Twitter ???"
twitter,irrelevant,"@k_vanee hahaha entonces q espera para irse a dormir?? aja pero el vicio del #twitter le gana mas! hahaha uii no se\u00f1ito eso no se hace lol"
twitter,irrelevant,"@Giiz_arg pero lo originales son los que ya tienen mas de un a\u00f1o con #twitter o algunos meses o que no?"
twitter,irrelevant,"""@Elitotora Ajajaja!! Pero si avis\u00e9 poh!! Ac\u00e1 en el #twitter"
twitter,irrelevant,"Agora vou tentar dormi Game Over #Twitter #Facebook"
twitter,irrelevant,"pensando seriamente em excluir meu #twitter"
twitter,irrelevant,"C meus amigos do #Twitter a maioria do Brasil eu tenho dificuldade p um chat qdo trabalho se madrugada! #horariodeverao no!!!"
twitter,irrelevant,"@ArmiiBunbury :OO no sabia que tenias #twitter ;) followme & me das followback vale ;)"
twitter,irrelevant,"#BuenDia #Twitter Visite nuestra web y recomiendenos desde el boton tweet!"
twitter,irrelevant,"""@itiinha_lais"
twitter,irrelevant,"@RiiickSilva A gente empolga nee com #Twitter #Rss"
twitter,irrelevant,"Mention #Twitter and get a Pittsburgh HVAC and Electrical systems Checkup for $129 Contact http://t.co/KI7JJulI"
twitter,negative,"""Pobres losers los que ponen en FB esto no es #Twitter"
twitter,positive,"Fun in sun @intework this summer #twitter"
twitter,negative,"@sundaaay ja installera om appen s\u00e5 hoppas de r\u00e4cker \n\n#Twitter / @twitter pleas fix the app! Can't se mentions! And DM:s"
twitter,irrelevant,"\u3010#bot\u3011\u76f8\u4e92\u30d5\u30a9\u30ed\u30ef\u30fc\u52df\u96c6!\n#followme #followmeJP #sougofollow #followdaibosyu #goen #followback #follow #sougo #daibosyu #twitter #time #japan"
twitter,irrelevant,"""no tempo qe eu usava #twitter era bem melhor"
twitter,irrelevant,"""Mi pasatiempo favorito hoy en d\u00eda"
twitter,irrelevant,"xau #twitter."
twitter,irrelevant,"RT @JaylaStarr: Sex Games http://t.co/5qtmLHJn #@JaylaStarr #@JCannonDSD #sex #Twitter #video"
twitter,irrelevant,"""@lorenbsas @telerinonline @VeroTurismo @elisafn @arielmun @matchpoint20 ah si! ya es hora"
twitter,irrelevant,"@Jerryfolio Bienvenido a #twitter"
twitter,irrelevant,"""vo dorrmi bjuss \""""#TWITTER"""
twitter,irrelevant,"Chucha! me equivoque.... perd\u00f3n cierto que #twitter es ATP"
twitter,irrelevant,"""\""""N\u00e3o sou viciada em dorgas nem em alcool mais sou no #Twitter fato\"""
twitter,irrelevant,"Hoy no abri mi #twitter en todo el santo dia 5;"
twitter,irrelevant,"aai galeraa do #twitter abra\u00e7o para queem ficaa"
twitter,irrelevant,"(y) hipocritas! RT: si quieren pedirle algo a Dios oreeeen que el asi nos escucha... no que lo escriben por #facebook y #twitter -.-'"
twitter,irrelevant,"@matheusdcb Me segue de volta Matheus ajeitei meu #twitter hj."
twitter,irrelevant,"""No me puedo dormir"
twitter,irrelevant,"Este #TWITTER se esta saturando mucho:@"
twitter,irrelevant,"jajajajaja la @mignonmc  contandome un secretoo ii x el #twitter jajajaja"
twitter,irrelevant,"""#FB no es mi amigo"
twitter,irrelevant,"""@CriistianZepeda oyendo musica"
twitter,irrelevant,"RT @MizzSpicey: #TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @Only1DeejayER &lt;&lt; oooh ..."
twitter,irrelevant,"#twitter se me hiso vicio"
twitter,irrelevant,"""o #twitter pedi : no que esta pensando agora ? se fosse pra mim s\u00f3 falar isso"
twitter,neutral,"#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @Only1DeejayER &lt;&lt; oooh DAMN nice pic!!! #Ladies"
twitter,irrelevant,"@marthaubaque1 Que bacano hermanita que est\u00e9s en la honda del #Twitter  :)"
twitter,irrelevant,"Meu #Deus ilumine aqueles que eu amo: @mayaraangelica @andreeybaltieri @Amandafl_ e o @FabrcioCamargo os meus amigos d #TWITTER :)"
twitter,positive,"mm but yeo .. #twitter .. free up @_tashaaiWESTEND ! free up @_tashaaiWESTEND ! free up @_tashaaiWESTEND !"
twitter,irrelevant,"ese poco de pensamientos y frases de manes en #twitter... son pura pendejadas me imagino que no cumplen con ninguno."
twitter,irrelevant,"@danielpulido03 Con el tiempo querido amigo entenderas pronto aprenderas... alabado sea #twitter el diario de #personasinviables :D"
twitter,irrelevant,"""[aa] "
twitter,irrelevant,"tengo q ir a dormir pero no qiero xD #Twitter =D"
twitter,irrelevant,"Juelaa de verdd qe si me ahce fata #twitter"
twitter,irrelevant,"@PorzelinCako jaja yo tmb esoy como @maffer_rdz como no tengo ni perro ps minimo #Twitter jaja"
twitter,negative,"""Tengo que bancar propaganda de pol\u00edtica en la calle"
twitter,irrelevant,"Me voy a dormir... Goodnight #twitter"
twitter,irrelevant,"@mnoo_ana @g6wa1998 Etha Nim. w blyala tbon #twitter :p"
twitter,irrelevant,"QUE VIDEO FACEBOOK CON LA OPCION DE VIDEOLLAMADA LE MONTARON LA COMPETENCIA A #MSN #SKYPE  #TWITTER ES ORIGINAL TIENE #TWICAM ;)"
twitter,irrelevant,"\u30c4\u30a4\u30c3\u30bf\u30fc\u691c\u7d22 #minsyu - \u30e2\u30d0\u30a4\u30eb\u7248 http://t.co/EsyvJ7Q7 #twitter #\u691c\u7d22\u7d50\u679c"
twitter,irrelevant,"Ya chao #twitter !"
twitter,irrelevant,"Ya Me voy Adios! #twitter por que esta muy Fome :S"
twitter,irrelevant,"Palomitas #Twitter y #m\u00fasica"
twitter,irrelevant,"Maldito seas por siempre #twitter"
twitter,irrelevant,"\u306a\u306b\u3084\u3089\u30d5\u30a9\u30ed\u30fc\u5236\u9650\u306b\u5f15\u3063\u639b\u304b\u3063\u305f\u3088\u3046\u3067\u3059\u2026\u3082\u3063\u3068\u30d5\u30a9\u30ed\u30a2\u30fc\u3092\u5897\u3084\u3055\u306a\u304f\u3061\u3083\u266a\u3000#followme #followmejp #follow #\u30d5\u30a9\u30ed\u30fc #japan #\u65e5\u672c\u3000#twitter\u3000"
twitter,irrelevant,"Foto nova aqui no #Twitter. Essa ficou melhor.... rs\n#Adoro esse blazer. Preciso comprar um... #CTX arrazando nas roupas que eu visto no pgm"
twitter,irrelevant,"#twitter #detik Ali Imron dan Imam Samudra Survei Paddys Pub http://t.co/otUl1ujQ"
twitter,irrelevant,"#twitter #detik Ketua Dewan Adat Papua Jadi Tersangka Kasus Makar http://t.co/Jzqi1JUI"
twitter,irrelevant,"""#twitter #detik SBY Bertemu PM Malaysia di Lombok - Setelah meresmikan Bandara Internasional Lombok"
twitter,irrelevant,"RT @edwin_ubaque: Hola @marthaubaque bienvenia a #twitter"
twitter,irrelevant,"""\""""@FaFa_RH: En #facebook o #twitter presumen lo que en persona no son!! =S que horroch\"""
twitter,irrelevant,"""Hace cuanto que no me conecto al msn"
twitter,irrelevant,"#TeamFollowBack #iFollowBack #InstantFollowBack #Follow4Follow #network #tlow #twitter"
twitter,irrelevant,"Hoy definitivamente noche para la risa en #twitter"
twitter,irrelevant,"#twitter sos un vicioooooo"
twitter,irrelevant,"Bonjour #twitter"
twitter,irrelevant,"El #twitter ha cambiado mi vida!"
twitter,irrelevant,"me acabo de dar cuenta q tengo mas seguidores en #Twitter :D gracias y espero q sigan sumandoo mas y mas :D para seguir aun mas activo aki"
twitter,irrelevant,"""RT @guuuif: Meu twitter t\u00e1 ficando velho j\u00e1"
twitter,irrelevant,"Alguien ha escuchado hablar de #blaving ? Es parecido al #twitter pero con voz ;)"
twitter,irrelevant,"RT @social_net_info: \u307f\u3093\u306a\u3067\u3064\u304f\u308bTwitter\u9023\u52d5\u578b\u7d50\u5a5a\u5f0f\u30e0\u30fc\u30d3\u30fc\u30b5\u30fc\u30d3\u30b9\u300cCongratweet\uff08\u30b3\u30f3\u30b0\u30e9\u30c3\u30c4\u30a4\u30fc\u30c8\uff09\u300d:  http://t.co/9osWU51e #Twitter"
twitter,irrelevant,"""hace unos d\u00edas ten\u00eda 711 mensajes de e-mail"
twitter,irrelevant,"@Markeenn meu #Twitter ==&gt; @isaiasx19 Sumiu #rsrsr"
